Date,Average_Flux
1999-07-02T12:00:00.000Z,11201.518
1999-07-03T12:00:00.000Z,11201.518
1999-07-04T12:00:00.000Z,11201.518
1999-07-05T12:00:00.000Z,11201.518
1999-07-06T12:00:00.000Z,11201.518
1999-07-07T12:00:00.000Z,11201.518
1999-07-08T12:00:00.000Z,11201.518
1999-07-09T12:00:00.000Z,11201.518
1999-07-10T12:00:00.000Z,11201.518
1999-07-11T12:00:00.000Z,11201.518
1999-07-12T12:00:00.000Z,11201.518
1999-07-13T12:00:00.000Z,11201.518
1999-07-14T12:00:00.000Z,11201.518
1999-07-15T12:00:00.000Z,11201.518
1999-07-16T12:00:00.000Z,11201.518
1999-07-17T12:00:00.000Z,11201.518
1999-07-18T12:00:00.000Z,11201.518
1999-07-19T12:00:00.000Z,11201.518
1999-07-20T12:00:00.000Z,11201.518
1999-07-21T12:00:00.000Z,11201.518
1999-07-22T12:00:00.000Z,11201.518
1999-07-23T12:00:00.000Z,11201.518
1999-07-24T12:00:00.000Z,11201.518
1999-07-25T12:00:00.000Z,11201.518
1999-07-26T12:00:00.000Z,11201.518
1999-07-27T12:00:00.000Z,11201.518
1999-07-28T12:00:00.000Z,11201.518
1999-07-29T12:00:00.000Z,11201.518
1999-07-30T12:00:00.000Z,11201.518
1999-07-31T12:00:00.000Z,11201.518
1999-08-01T12:00:00.000Z,11201.518
1999-08-02T12:00:00.000Z,11201.518
1999-08-03T12:00:00.000Z,11201.518
1999-08-04T12:00:00.000Z,11201.518
1999-08-05T12:00:00.000Z,11201.518
1999-08-06T12:00:00.000Z,11201.518
1999-08-07T12:00:00.000Z,11201.518
1999-08-08T12:00:00.000Z,11201.518
1999-08-09T12:00:00.000Z,11201.518
1999-08-10T12:00:00.000Z,11201.518
1999-08-11T12:00:00.000Z,11201.518
1999-08-12T12:00:00.000Z,11201.518
1999-08-13T12:00:00.000Z,11201.518
1999-08-14T12:00:00.000Z,11201.518
1999-08-15T12:00:00.000Z,11201.518
1999-08-16T12:00:00.000Z,11201.518
1999-08-17T12:00:00.000Z,11201.518
1999-08-18T12:00:00.000Z,11201.518
1999-08-19T12:00:00.000Z,11201.518
1999-08-20T12:00:00.000Z,11201.518
1999-08-21T12:00:00.000Z,11201.518
1999-08-22T12:00:00.000Z,11201.518
1999-08-23T12:00:00.000Z,11201.518
1999-08-24T12:00:00.000Z,11201.518
1999-08-25T12:00:00.000Z,11201.518
1999-08-26T12:00:00.000Z,11201.518
1999-08-27T12:00:00.000Z,11201.518
1999-08-28T12:00:00.000Z,11201.518
1999-08-29T12:00:00.000Z,11201.518
1999-08-30T12:00:00.000Z,11201.518
1999-08-31T12:00:00.000Z,11201.518
1999-09-01T12:00:00.000Z,11201.518
1999-09-02T12:00:00.000Z,11201.518
1999-09-03T12:00:00.000Z,11201.518
1999-09-04T12:00:00.000Z,11201.518
1999-09-05T12:00:00.000Z,11201.518
1999-09-06T12:00:00.000Z,11201.518
1999-09-07T12:00:00.000Z,11201.518
1999-09-08T12:00:00.000Z,11201.518
1999-09-09T12:00:00.000Z,11201.518
1999-09-10T12:00:00.000Z,11201.518
1999-09-11T12:00:00.000Z,11201.518
1999-09-12T12:00:00.000Z,11201.518
1999-09-13T12:00:00.000Z,11201.518
1999-09-14T12:00:00.000Z,11201.518
1999-09-15T12:00:00.000Z,11201.518
1999-09-16T12:00:00.000Z,11201.518
1999-09-17T12:00:00.000Z,11201.518
1999-09-18T12:00:00.000Z,11201.518
1999-09-19T12:00:00.000Z,11201.518
1999-09-20T12:00:00.000Z,11201.518
1999-09-21T12:00:00.000Z,11201.518
1999-09-22T12:00:00.000Z,11201.518
1999-09-23T12:00:00.000Z,11201.518
1999-09-24T12:00:00.000Z,11201.518
1999-09-25T12:00:00.000Z,11201.518
1999-09-26T12:00:00.000Z,11201.518
1999-09-27T12:00:00.000Z,11201.518
1999-09-28T12:00:00.000Z,11201.518
1999-09-29T12:00:00.000Z,11201.518
1999-09-30T12:00:00.000Z,11201.518
1999-10-01T12:00:00.000Z,11201.518
1999-10-02T12:00:00.000Z,11201.518
1999-10-03T12:00:00.000Z,11201.518
1999-10-04T12:00:00.000Z,11201.518
1999-10-05T12:00:00.000Z,11201.518
1999-10-06T12:00:00.000Z,11201.518
1999-10-07T12:00:00.000Z,11201.518
1999-10-08T12:00:00.000Z,11201.518
1999-10-09T12:00:00.000Z,11201.518
1999-10-10T12:00:00.000Z,11201.518
1999-10-11T12:00:00.000Z,11201.518
1999-10-12T12:00:00.000Z,11201.518
1999-10-13T12:00:00.000Z,11201.518
1999-10-14T12:00:00.000Z,11201.518
1999-10-15T12:00:00.000Z,11201.518
1999-10-16T12:00:00.000Z,11201.518
1999-10-17T12:00:00.000Z,11201.518
1999-10-18T12:00:00.000Z,11201.518
1999-10-19T12:00:00.000Z,11201.518
1999-10-20T12:00:00.000Z,11201.518
1999-10-21T12:00:00.000Z,11201.518
1999-10-22T12:00:00.000Z,11201.518
1999-10-23T12:00:00.000Z,11201.518
1999-10-24T12:00:00.000Z,11201.518
1999-10-25T12:00:00.000Z,11201.518
1999-10-26T12:00:00.000Z,11201.518
1999-10-27T12:00:00.000Z,11201.518
1999-10-28T12:00:00.000Z,11201.518
1999-10-29T12:00:00.000Z,11201.518
1999-10-30T12:00:00.000Z,11201.518
1999-10-31T12:00:00.000Z,11201.518
1999-11-01T12:00:00.000Z,11201.518
1999-11-02T12:00:00.000Z,11201.518
1999-11-03T12:00:00.000Z,11201.518
1999-11-04T12:00:00.000Z,11201.518
1999-11-05T12:00:00.000Z,11201.518
1999-11-06T12:00:00.000Z,11201.518
1999-11-07T12:00:00.000Z,11201.518
1999-11-08T12:00:00.000Z,11201.518
1999-11-09T12:00:00.000Z,11201.518
1999-11-10T12:00:00.000Z,11201.518
1999-11-11T12:00:00.000Z,11201.518
1999-11-12T12:00:00.000Z,11201.518
1999-11-13T12:00:00.000Z,11201.518
1999-11-14T12:00:00.000Z,11201.518
1999-11-15T12:00:00.000Z,11201.518
1999-11-16T12:00:00.000Z,11201.518
1999-11-17T12:00:00.000Z,11201.518
1999-11-18T12:00:00.000Z,11201.518
1999-11-19T12:00:00.000Z,11201.518
1999-11-20T12:00:00.000Z,11201.518
1999-11-21T12:00:00.000Z,11201.518
1999-11-22T12:00:00.000Z,11201.518
1999-11-23T12:00:00.000Z,11201.518
1999-11-24T12:00:00.000Z,11201.518
1999-11-25T12:00:00.000Z,11201.518
1999-11-26T12:00:00.000Z,11201.518
1999-11-27T12:00:00.000Z,11201.518
1999-11-28T12:00:00.000Z,11201.518
1999-11-29T12:00:00.000Z,11201.518
1999-11-30T12:00:00.000Z,11201.518
1999-12-01T12:00:00.000Z,47.112113
1999-12-02T12:00:00.000Z,60.443117
1999-12-03T12:00:00.000Z,14.439379
1999-12-04T12:00:00.000Z,303.88442
1999-12-05T12:00:00.000Z,4295.3291
1999-12-06T12:00:00.000Z,10692.02
1999-12-07T12:00:00.000Z,11799.831
1999-12-08T12:00:00.000Z,8924.728
1999-12-09T12:00:00.000Z,9307.2012
1999-12-10T12:00:00.000Z,11508.7
1999-12-11T12:00:00.000Z,8461.023
1999-12-12T12:00:00.000Z,7446.0861
1999-12-13T12:00:00.000Z,732.86337
1999-12-14T12:00:00.000Z,2.796552
1999-12-15T12:00:00.000Z,4.0381267
1999-12-16T12:00:00.000Z,8.1712081
1999-12-17T12:00:00.000Z,12.099178
1999-12-18T12:00:00.000Z,20.124857
1999-12-19T12:00:00.000Z,25.86124
1999-12-20T12:00:00.000Z,34.564365
1999-12-21T12:00:00.000Z,39.221427
1999-12-22T12:00:00.000Z,47.982786
1999-12-23T12:00:00.000Z,54.545941
1999-12-24T12:00:00.000Z,3.0480217
1999-12-25T12:00:00.000Z,1.7836505
1999-12-26T12:00:00.000Z,2.0077752
1999-12-27T12:00:00.000Z,4.1291552
1999-12-28T12:00:00.000Z,11.486245
1999-12-29T12:00:00.000Z,8.3977364
1999-12-30T12:00:00.000Z,5.9832274
1999-12-31T12:00:00.000Z,86.661996
2000-01-01T12:00:00.000Z,3785.1728
2000-01-02T12:00:00.000Z,5854.3054
2000-01-03T12:00:00.000Z,9618.7597
2000-01-04T12:00:00.000Z,8051.3659
2000-01-05T12:00:00.000Z,6583.1847
2000-01-06T12:00:00.000Z,3298.3257
2000-01-07T12:00:00.000Z,1562.0593
2000-01-08T12:00:00.000Z,2272.2848
2000-01-09T12:00:00.000Z,2477.5941
2000-01-10T12:00:00.000Z,1163.0182
2000-01-11T12:00:00.000Z,67.665091
2000-01-12T12:00:00.000Z,44.371628
2000-01-13T12:00:00.000Z,340.36631
2000-01-14T12:00:00.000Z,727.30111
2000-01-15T12:00:00.000Z,645.77514
2000-01-16T12:00:00.000Z,315.52559
2000-01-17T12:00:00.000Z,525.5547
2000-01-18T12:00:00.000Z,347.33472
2000-01-19T12:00:00.000Z,299.67794
2000-01-20T12:00:00.000Z,26.622997
2000-01-21T12:00:00.000Z,27.718077
2000-01-22T12:00:00.000Z,13.037461
2000-01-23T12:00:00.000Z,11.797864
2000-01-24T12:00:00.000Z,252.65756
2000-01-25T12:00:00.000Z,481.56712
2000-01-26T12:00:00.000Z,282.20488
2000-01-27T12:00:00.000Z,53.16169
2000-01-28T12:00:00.000Z,358.52834
2000-01-29T12:00:00.000Z,4956.7367
2000-01-30T12:00:00.000Z,11365.884
2000-01-31T12:00:00.000Z,4504.1256
2000-02-01T12:00:00.000Z,6191.0726
2000-02-02T12:00:00.000Z,6405.2885
2000-02-03T12:00:00.000Z,4695.2419
2000-02-04T12:00:00.000Z,1572.3749
2000-02-05T12:00:00.000Z,1688.8254
2000-02-06T12:00:00.000Z,130.12262
2000-02-07T12:00:00.000Z,1737.422
2000-02-08T12:00:00.000Z,5986.5869
2000-02-09T12:00:00.000Z,3793.0397
2000-02-10T12:00:00.000Z,2286.939
2000-02-11T12:00:00.000Z,1346.399
2000-02-12T12:00:00.000Z,93.944483
2000-02-13T12:00:00.000Z,352.30333
2000-02-14T12:00:00.000Z,438.32167
2000-02-15T12:00:00.000Z,185.36048
2000-02-16T12:00:00.000Z,295.48041
2000-02-17T12:00:00.000Z,464.0027
2000-02-18T12:00:00.000Z,363.28794
2000-02-19T12:00:00.000Z,262.57318
2000-02-20T12:00:00.000Z,161.85843
2000-02-21T12:00:00.000Z,61.143667
2000-02-22T12:00:00.000Z,12.747909
2000-02-23T12:00:00.000Z,13.037702
2000-02-24T12:00:00.000Z,26.86849
2000-02-25T12:00:00.000Z,1335.644
2000-02-26T12:00:00.000Z,2332.6077
2000-02-27T12:00:00.000Z,4064.1668
2000-02-28T12:00:00.000Z,2137.6265
2000-02-29T12:00:00.000Z,2442.227
2000-03-01T12:00:00.000Z,679.77915
2000-03-02T12:00:00.000Z,483.2158
2000-03-03T12:00:00.000Z,515.00832
2000-03-04T12:00:00.000Z,405.3035
2000-03-05T12:00:00.000Z,295.91962
2000-03-06T12:00:00.000Z,164.87167
2000-03-07T12:00:00.000Z,667.25883
2000-03-08T12:00:00.000Z,817.68042
2000-03-09T12:00:00.000Z,113.49277
2000-03-10T12:00:00.000Z,391.48425
2000-03-11T12:00:00.000Z,641.00333
2000-03-12T12:00:00.000Z,267.28874
2000-03-13T12:00:00.000Z,188.18604
2000-03-14T12:00:00.000Z,218.77695
2000-03-15T12:00:00.000Z,278.23128
2000-03-16T12:00:00.000Z,291.37284
2000-03-17T12:00:00.000Z,142.55976
2000-03-18T12:00:00.000Z,155.38983
2000-03-19T12:00:00.000Z,22.555865
2000-03-20T12:00:00.000Z,15.71995
2000-03-21T12:00:00.000Z,13.121573
2000-03-22T12:00:00.000Z,29.122465
2000-03-23T12:00:00.000Z,38.166068
2000-03-24T12:00:00.000Z,40.291532
2000-03-25T12:00:00.000Z,156.41863
2000-03-26T12:00:00.000Z,224.80361
2000-03-27T12:00:00.000Z,199.49469
2000-03-28T12:00:00.000Z,130.46522
2000-03-29T12:00:00.000Z,184.12847
2000-03-30T12:00:00.000Z,45.887234
2000-03-31T12:00:00.000Z,9.2154172
2000-04-01T12:00:00.000Z,16.652629
2000-04-02T12:00:00.000Z,153.37996
2000-04-03T12:00:00.000Z,1087.418
2000-04-04T12:00:00.000Z,189.72103
2000-04-05T12:00:00.000Z,63.599632
2000-04-06T12:00:00.000Z,41.816319
2000-04-07T12:00:00.000Z,1.5177877
2000-04-08T12:00:00.000Z,244.12932
2000-04-09T12:00:00.000Z,1261.1528
2000-04-10T12:00:00.000Z,2618.3911
2000-04-11T12:00:00.000Z,3549.9654
2000-04-12T12:00:00.000Z,2088.295
2000-04-13T12:00:00.000Z,1793.4761
2000-04-14T12:00:00.000Z,1912.9057
2000-04-15T12:00:00.000Z,1581.9308
2000-04-16T12:00:00.000Z,11.596684
2000-04-17T12:00:00.000Z,6.3527303
2000-04-18T12:00:00.000Z,11.741795
2000-04-19T12:00:00.000Z,7.7037076
2000-04-20T12:00:00.000Z,49.350605
2000-04-21T12:00:00.000Z,28.734371
2000-04-22T12:00:00.000Z,28.771424
2000-04-23T12:00:00.000Z,31.163146
2000-04-24T12:00:00.000Z,11.932713
2000-04-25T12:00:00.000Z,8.6142619
2000-04-26T12:00:00.000Z,8.5015414
2000-04-27T12:00:00.000Z,3.9354989
2000-04-28T12:00:00.000Z,16.501637
2000-04-29T12:00:00.000Z,157.69277
2000-04-30T12:00:00.000Z,105.90393
2000-05-01T12:00:00.000Z,393.60848
2000-05-02T12:00:00.000Z,659.09315
2000-05-03T12:00:00.000Z,1102.879
2000-05-04T12:00:00.000Z,902.71081
2000-05-05T12:00:00.000Z,691.03701
2000-05-06T12:00:00.000Z,683.90557
2000-05-07T12:00:00.000Z,784.02365
2000-05-08T12:00:00.000Z,791.42507
2000-05-09T12:00:00.000Z,320.07291
2000-05-10T12:00:00.000Z,96.444766
2000-05-11T12:00:00.000Z,101.03689
2000-05-12T12:00:00.000Z,19.104192
2000-05-13T12:00:00.000Z,7.7818484
2000-05-14T12:00:00.000Z,16.663329
2000-05-15T12:00:00.000Z,14.753508
2000-05-16T12:00:00.000Z,12.425513
2000-05-17T12:00:00.000Z,2.4745359
2000-05-18T12:00:00.000Z,8.9781696
2000-05-19T12:00:00.000Z,11.925976
2000-05-20T12:00:00.000Z,12.664262
2000-05-21T12:00:00.000Z,56.81015
2000-05-22T12:00:00.000Z,57.240823
2000-05-23T12:00:00.000Z,38.127335
2000-05-24T12:00:00.000Z,13.330837
2000-05-25T12:00:00.000Z,2353.7011
2000-05-26T12:00:00.000Z,4509.024
2000-05-27T12:00:00.000Z,4170.6337
2000-05-28T12:00:00.000Z,3579.7295
2000-05-29T12:00:00.000Z,710.94561
2000-05-30T12:00:00.000Z,3481.1653
2000-05-31T12:00:00.000Z,4619.9588
2000-06-01T12:00:00.000Z,7070.8183
2000-06-02T12:00:00.000Z,7693.3604
2000-06-03T12:00:00.000Z,1757.3226
2000-06-04T12:00:00.000Z,1257.5902
2000-06-05T12:00:00.000Z,233.60167
2000-06-06T12:00:00.000Z,47.387162
2000-06-07T12:00:00.000Z,80.071616
2000-06-08T12:00:00.000Z,171.47074
2000-06-09T12:00:00.000Z,29.267496
2000-06-10T12:00:00.000Z,1630.7178
2000-06-11T12:00:00.000Z,1783.4483
2000-06-12T12:00:00.000Z,711.57506
2000-06-13T12:00:00.000Z,815.56791
2000-06-14T12:00:00.000Z,311.99952
2000-06-15T12:00:00.000Z,336.96494
2000-06-16T12:00:00.000Z,1232.2193
2000-06-17T12:00:00.000Z,942.08198
2000-06-18T12:00:00.000Z,715.07417
2000-06-19T12:00:00.000Z,700.97076
2000-06-20T12:00:00.000Z,328.53388
2000-06-21T12:00:00.000Z,315.68849
2000-06-22T12:00:00.000Z,141.63723
2000-06-23T12:00:00.000Z,132.45284
2000-06-24T12:00:00.000Z,35.976084
2000-06-25T12:00:00.000Z,21.109389
2000-06-26T12:00:00.000Z,50.732498
2000-06-27T12:00:00.000Z,651.03004
2000-06-28T12:00:00.000Z,824.8658
2000-06-29T12:00:00.000Z,712.0089
2000-06-30T12:00:00.000Z,1154.8476
2000-07-01T12:00:00.000Z,478.19009
2000-07-02T12:00:00.000Z,685.97174
2000-07-03T12:00:00.000Z,413.11402
2000-07-04T12:00:00.000Z,296.02431
2000-07-05T12:00:00.000Z,216.03831
2000-07-06T12:00:00.000Z,220.53476
2000-07-07T12:00:00.000Z,297.63973
2000-07-08T12:00:00.000Z,253.5925
2000-07-09T12:00:00.000Z,287.54755
2000-07-10T12:00:00.000Z,138.72454
2000-07-11T12:00:00.000Z,18.686177
2000-07-12T12:00:00.000Z,23.52216
2000-07-13T12:00:00.000Z,21.906153
2000-07-14T12:00:00.000Z,7.5457157
2000-07-15T12:00:00.000Z,104.9141
2000-07-16T12:00:00.000Z,101.73486
2000-07-17T12:00:00.000Z,51.531404
2000-07-18T12:00:00.000Z,43.259712
2000-07-19T12:00:00.000Z,74.774021
2000-07-20T12:00:00.000Z,162.49618
2000-07-21T12:00:00.000Z,183.29801
2000-07-22T12:00:00.000Z,126.56426
2000-07-23T12:00:00.000Z,127.76356
2000-07-24T12:00:00.000Z,71.246646
2000-07-25T12:00:00.000Z,111.82681
2000-07-26T12:00:00.000Z,116.74789
2000-07-27T12:00:00.000Z,28.036315
2000-07-28T12:00:00.000Z,54.940255
2000-07-29T12:00:00.000Z,40.171485
2000-07-30T12:00:00.000Z,79.347674
2000-07-31T12:00:00.000Z,152.39631
2000-08-01T12:00:00.000Z,156.56882
2000-08-02T12:00:00.000Z,575.97965
2000-08-03T12:00:00.000Z,1034.587
2000-08-04T12:00:00.000Z,1049.2163
2000-08-05T12:00:00.000Z,426.80976
2000-08-06T12:00:00.000Z,385.47161
2000-08-07T12:00:00.000Z,599.84446
2000-08-08T12:00:00.000Z,790.94097
2000-08-09T12:00:00.000Z,1115.4994
2000-08-10T12:00:00.000Z,392.74096
2000-08-11T12:00:00.000Z,1496.0677
2000-08-12T12:00:00.000Z,224.56925
2000-08-13T12:00:00.000Z,59.27459
2000-08-14T12:00:00.000Z,111.33247
2000-08-15T12:00:00.000Z,71.267898
2000-08-16T12:00:00.000Z,258.19125
2000-08-17T12:00:00.000Z,371.53891
2000-08-18T12:00:00.000Z,491.88802
2000-08-19T12:00:00.000Z,478.38201
2000-08-20T12:00:00.000Z,478.1067
2000-08-21T12:00:00.000Z,97.330953
2000-08-22T12:00:00.000Z,100.99994
2000-08-23T12:00:00.000Z,31.880358
2000-08-24T12:00:00.000Z,2.2638943
2000-08-25T12:00:00.000Z,3.4376977
2000-08-26T12:00:00.000Z,4.2723158
2000-08-27T12:00:00.000Z,7.8278931
2000-08-28T12:00:00.000Z,12.386095
2000-08-29T12:00:00.000Z,1584.8879
2000-08-30T12:00:00.000Z,4423.5846
2000-08-31T12:00:00.000Z,5981.8467
2000-09-01T12:00:00.000Z,13190.176
2000-09-02T12:00:00.000Z,2779.1116
2000-09-03T12:00:00.000Z,603.90833
2000-09-04T12:00:00.000Z,678.32076
2000-09-05T12:00:00.000Z,182.06663
2000-09-06T12:00:00.000Z,316.05032
2000-09-07T12:00:00.000Z,432.1846
2000-09-08T12:00:00.000Z,597.0973
2000-09-09T12:00:00.000Z,260.32307
2000-09-10T12:00:00.000Z,360.84815
2000-09-11T12:00:00.000Z,380.08785
2000-09-12T12:00:00.000Z,130.48936
2000-09-13T12:00:00.000Z,195.11782
2000-09-14T12:00:00.000Z,146.94127
2000-09-15T12:00:00.000Z,226.89956
2000-09-16T12:00:00.000Z,18.503013
2000-09-17T12:00:00.000Z,42.515781
2000-09-18T12:00:00.000Z,1.378244
2000-09-19T12:00:00.000Z,12.497019
2000-09-20T12:00:00.000Z,160.12345
2000-09-21T12:00:00.000Z,1795.0192
2000-09-22T12:00:00.000Z,2309.3723
2000-09-23T12:00:00.000Z,2500.4578
2000-09-24T12:00:00.000Z,1438.0385
2000-09-25T12:00:00.000Z,700.50816
2000-09-26T12:00:00.000Z,4454.5736
2000-09-27T12:00:00.000Z,8961.33
2000-09-28T12:00:00.000Z,5297.7207
2000-09-29T12:00:00.000Z,2080.3981
2000-09-30T12:00:00.000Z,462.50957
2000-10-01T12:00:00.000Z,424.67084
2000-10-02T12:00:00.000Z,460.34417
2000-10-03T12:00:00.000Z,160.95724
2000-10-04T12:00:00.000Z,51.452081
2000-10-05T12:00:00.000Z,13.64641
2000-10-06T12:00:00.000Z,40.18861
2000-10-07T12:00:00.000Z,116.04081
2000-10-08T12:00:00.000Z,197.30443
2000-10-09T12:00:00.000Z,255.62481
2000-10-10T12:00:00.000Z,52.097251
2000-10-11T12:00:00.000Z,75.539498
2000-10-12T12:00:00.000Z,302.54873
2000-10-13T12:00:00.000Z,28.841735
2000-10-14T12:00:00.000Z,129.39484
2000-10-15T12:00:00.000Z,265.8261
2000-10-16T12:00:00.000Z,263.73938
2000-10-17T12:00:00.000Z,725.59149
2000-10-18T12:00:00.000Z,1544.3603
2000-10-19T12:00:00.000Z,1598.43
2000-10-20T12:00:00.000Z,1045.7892
2000-10-21T12:00:00.000Z,1453.8064
2000-10-22T12:00:00.000Z,733.33615
2000-10-23T12:00:00.000Z,247.97561
2000-10-24T12:00:00.000Z,389.68565
2000-10-25T12:00:00.000Z,488.82382
2000-10-26T12:00:00.000Z,674.70449
2000-10-27T12:00:00.000Z,875.79917
2000-10-28T12:00:00.000Z,319.75422
2000-10-29T12:00:00.000Z,40.210584
2000-10-30T12:00:00.000Z,387.75171
2000-10-31T12:00:00.000Z,498.04117
2000-11-01T12:00:00.000Z,97.236593
2000-11-02T12:00:00.000Z,119.04031
2000-11-03T12:00:00.000Z,250.74146
2000-11-04T12:00:00.000Z,38.25522
2000-11-05T12:00:00.000Z,18.628871
2000-11-06T12:00:00.000Z,68.7347
2000-11-07T12:00:00.000Z,158.30584
2000-11-08T12:00:00.000Z,108.38644
2000-11-09T12:00:00.000Z,157.00694
2000-11-10T12:00:00.000Z,265.46545
2000-11-11T12:00:00.000Z,387.10169
2000-11-12T12:00:00.000Z,8402.3327
2000-11-13T12:00:00.000Z,7532.9743
2000-11-14T12:00:00.000Z,7222.8083
2000-11-15T12:00:00.000Z,5721.0941
2000-11-16T12:00:00.000Z,5339.1207
2000-11-17T12:00:00.000Z,4126.9343
2000-11-18T12:00:00.000Z,3728.4855
2000-11-19T12:00:00.000Z,332.92261
2000-11-20T12:00:00.000Z,261.25021
2000-11-21T12:00:00.000Z,110.00063
2000-11-22T12:00:00.000Z,91.219094
2000-11-23T12:00:00.000Z,74.332816
2000-11-24T12:00:00.000Z,108.53598
2000-11-25T12:00:00.000Z,55.738635
2000-11-26T12:00:00.000Z,150.0045
2000-11-27T12:00:00.000Z,150.6267
2000-11-28T12:00:00.000Z,102.56281
2000-11-29T12:00:00.000Z,52.3676
2000-11-30T12:00:00.000Z,24.669811
2000-12-01T12:00:00.000Z,35.524079
2000-12-02T12:00:00.000Z,109.05935
2000-12-03T12:00:00.000Z,103.25006
2000-12-04T12:00:00.000Z,116.18618
2000-12-05T12:00:00.000Z,134.47101
2000-12-06T12:00:00.000Z,107.29266
2000-12-07T12:00:00.000Z,63.748555
2000-12-08T12:00:00.000Z,71.218444
2000-12-09T12:00:00.000Z,526.73283
2000-12-10T12:00:00.000Z,1195.221
2000-12-11T12:00:00.000Z,2368.1435
2000-12-12T12:00:00.000Z,3081.626
2000-12-13T12:00:00.000Z,3532.8302
2000-12-14T12:00:00.000Z,2728.5677
2000-12-15T12:00:00.000Z,2043.249
2000-12-16T12:00:00.000Z,1863.8746
2000-12-17T12:00:00.000Z,285.30763
2000-12-18T12:00:00.000Z,114.52915
2000-12-19T12:00:00.000Z,38.677257
2000-12-20T12:00:00.000Z,45.094681
2000-12-21T12:00:00.000Z,60.77219
2000-12-22T12:00:00.000Z,60.13079
2000-12-23T12:00:00.000Z,12.674417
2000-12-24T12:00:00.000Z,8.3544499
2000-12-25T12:00:00.000Z,11.38652
2000-12-26T12:00:00.000Z,8.5419369
2000-12-27T12:00:00.000Z,15.42532
2000-12-28T12:00:00.000Z,16.221748
2000-12-29T12:00:00.000Z,48.72439
2000-12-30T12:00:00.000Z,34.199805
2000-12-31T12:00:00.000Z,35.589014
2001-01-01T12:00:00.000Z,49.239431
2001-01-02T12:00:00.000Z,42.741447
2001-01-03T12:00:00.000Z,6.4884778
2001-01-04T12:00:00.000Z,2.7285451
2001-01-05T12:00:00.000Z,2.4923897
2001-01-06T12:00:00.000Z,4.7986705
2001-01-07T12:00:00.000Z,5.2878728
2001-01-08T12:00:00.000Z,6.5383129
2001-01-09T12:00:00.000Z,2.6906103
2001-01-10T12:00:00.000Z,2.8405819
2001-01-11T12:00:00.000Z,4.3403594
2001-01-12T12:00:00.000Z,32.406978
2001-01-13T12:00:00.000Z,68.683569
2001-01-14T12:00:00.000Z,52.721055
2001-01-15T12:00:00.000Z,49.977118
2001-01-16T12:00:00.000Z,68.289138
2001-01-17T12:00:00.000Z,63.554563
2001-01-18T12:00:00.000Z,7.8923964
2001-01-19T12:00:00.000Z,11.138932
2001-01-20T12:00:00.000Z,8.3630204
2001-01-21T12:00:00.000Z,3.2764528
2001-01-22T12:00:00.000Z,3.6229415
2001-01-23T12:00:00.000Z,31.04607
2001-01-24T12:00:00.000Z,68.049947
2001-01-25T12:00:00.000Z,79.039542
2001-01-26T12:00:00.000Z,329.4334
2001-01-27T12:00:00.000Z,340.52548
2001-01-28T12:00:00.000Z,477.38411
2001-01-29T12:00:00.000Z,93.422026
2001-01-30T12:00:00.000Z,48.421427
2001-01-31T12:00:00.000Z,32.601488
2001-02-01T12:00:00.000Z,19.25746
2001-02-02T12:00:00.000Z,49.848462
2001-02-03T12:00:00.000Z,73.217198
2001-02-04T12:00:00.000Z,63.510292
2001-02-05T12:00:00.000Z,77.523094
2001-02-06T12:00:00.000Z,13.019102
2001-02-07T12:00:00.000Z,3.6512054
2001-02-08T12:00:00.000Z,6.6413702
2001-02-09T12:00:00.000Z,9.0923787
2001-02-10T12:00:00.000Z,8.4786146
2001-02-11T12:00:00.000Z,10.544526
2001-02-12T12:00:00.000Z,10.513005
2001-02-13T12:00:00.000Z,17.992061
2001-02-14T12:00:00.000Z,762.65093
2001-02-15T12:00:00.000Z,1295.3586
2001-02-16T12:00:00.000Z,1326.2372
2001-02-17T12:00:00.000Z,1172.0845
2001-02-18T12:00:00.000Z,1051.5282
2001-02-19T12:00:00.000Z,251.14904
2001-02-20T12:00:00.000Z,26.601096
2001-02-21T12:00:00.000Z,18.454706
2001-02-22T12:00:00.000Z,28.06376
2001-02-23T12:00:00.000Z,63.004251
2001-02-24T12:00:00.000Z,103.11972
2001-02-25T12:00:00.000Z,122.67496
2001-02-26T12:00:00.000Z,61.525156
2001-02-27T12:00:00.000Z,16.657644
2001-02-28T12:00:00.000Z,31.485284
2001-03-01T12:00:00.000Z,27.566087
2001-03-02T12:00:00.000Z,59.860023
2001-03-03T12:00:00.000Z,158.01774
2001-03-04T12:00:00.000Z,342.46569
2001-03-05T12:00:00.000Z,17.114832
2001-03-06T12:00:00.000Z,28.733416
2001-03-07T12:00:00.000Z,212.58914
2001-03-08T12:00:00.000Z,310.93086
2001-03-09T12:00:00.000Z,378.40929
2001-03-10T12:00:00.000Z,283.68785
2001-03-11T12:00:00.000Z,238.55142
2001-03-12T12:00:00.000Z,91.310173
2001-03-13T12:00:00.000Z,51.25978
2001-03-14T12:00:00.000Z,76.797189
2001-03-15T12:00:00.000Z,78.317854
2001-03-16T12:00:00.000Z,106.19001
2001-03-17T12:00:00.000Z,63.718847
2001-03-18T12:00:00.000Z,34.488037
2001-03-19T12:00:00.000Z,7.0395522
2001-03-20T12:00:00.000Z,125.6884
2001-03-21T12:00:00.000Z,406.42496
2001-03-22T12:00:00.000Z,618.8334
